Symbol Name (Lots),Entry Price,Target Price,Profit/Loss,Strategy,Strategy Description,Trading Session,,Lots,Event Type,Event Name,Event Impact,Stoploss,Volumne,Volume,Volatility,Live sentiment,Entry Timestamp,Target Timestamp
XAUUSD,1897.81,1888.35,-9.46,Scalping,Scalp short dips,New York Session,,0.01,,,,1895.78,88952,88572,2.65,Bearish,,
XAUUSD,1897,1891.62,-5.38,Momentum,Follow momentum trend,London Session,,0.01,,,,1895.44,60691,61130,2.32,Bullish,,
XAUUSD,1973.29,1976.83,3.54,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1968.95,82844,82525,0.77,Bearish,,
XAUUSD,1890.56,1903.4,12.84,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1885.62,98417,98540,2.53,Bearish,,
XAUUSD,1990.85,1987.22,-3.63,Momentum,Follow momentum trend,London Session,,0.01,,,,1987.75,29552,29275,0.69,Bearish,,
XAUUSD,1864.58,1865.69,1.11,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1862.89,96152,95959,2.29,Neutral,,
XAUUSD,1948.66,1948.21,-0.45,Scalping,Scalp short dips,New York Session,,0.01,,,,1946.57,39559,39605,2.72,Bearish,,
XAUUSD,1854.25,1849,-5.25,Reversal,Enter on reversal signals,London Session,,0.01,,,,1853.18,39166,39083,1.13,Bearish,,
XAUUSD,1890.48,1884.77,-5.71,Scalping,Scalp short dips,London Session,,0.01,,,,1885.82,34698,34358,3.02,Neutral,,
XAUUSD,1945.11,1946.57,1.46,Scalping,Scalp short dips,London Session,,0.01,,,,1943.64,54599,54270,0.59,Neutral,,
XAUUSD,1864.17,1867.14,2.97,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1860.86,16260,16178,3.03,Neutral,,
XAUUSD,1985.06,2002.63,17.57,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1982.96,55817,56074,1.88,Neutral,,
XAUUSD,1884.48,1889.14,4.66,Scalping,Scalp short dips,New York Session,,0.01,,,,1881.26,54629,55027,1.15,Bullish,,
XAUUSD,1901.27,1897.28,-3.99,Reversal,Enter on reversal signals,London Session,,0.01,,,,1897.66,76428,76012,0.9,Bullish,,
XAUUSD,1991.24,2003.78,12.54,Momentum,Follow momentum trend,New York Session,,0.01,,,,1986.92,83531,83424,3.36,Bearish,,
XAUUSD,1916.95,1935.92,18.97,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1915.12,44604,44204,0.72,Bullish,,
XAUUSD,1866.63,1880.84,14.21,Scalping,Scalp short dips,London Session,,0.01,,,,1865.59,30931,30448,1.1,Bearish,,
XAUUSD,1894.95,1894.19,-0.76,Scalping,Scalp short dips,New York Session,,0.01,,,,1893.4,26674,26836,1.54,Bullish,,
XAUUSD,1890.77,1910.11,19.34,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1886.17,20268,20370,2.36,Neutral,,
XAUUSD,1959.73,1977.68,17.95,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1955.23,6707,6370,2.13,Neutral,,
XAUUSD,1933.09,1934.58,1.49,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1929.7,34902,34636,0.88,Bullish,,
XAUUSD,1917.29,1908.16,-9.13,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1913.89,27755,27279,1.37,Bullish,,
XAUUSD,1902.93,1907.52,4.59,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1899.27,96675,97010,1.22,Bearish,,
XAUUSD,1868.77,1878.22,9.45,Scalping,Scalp short dips,London Session,,0.01,,,,1867.07,56213,56688,1.14,Bearish,,
XAUUSD,1982.21,1999.71,17.5,Momentum,Follow momentum trend,London Session,,0.01,,,,1977.55,35380,35015,1.73,Bearish,,
XAUUSD,1979.72,1982.52,2.8,Reversal,Enter on reversal signals,London Session,,0.01,,,,1977.04,58466,58197,2.61,Neutral,,
XAUUSD,1879.4,1888.22,8.82,Scalping,Scalp short dips,New York Session,,0.01,,,,1876.87,14780,15148,1.15,Neutral,,
XAUUSD,1933.93,1942.42,8.49,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1930.85,44960,45386,1.6,Neutral,,
XAUUSD,1961.81,1970.92,9.11,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1960.62,62997,62917,1.67,Neutral,,
XAUUSD,1883.82,1902.47,18.65,Reversal,Enter on reversal signals,London Session,,0.01,,,,1882.15,49401,48952,3.43,Bearish,,
XAUUSD,1941.93,1954.8,12.87,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1937.98,40776,40315,3.36,Neutral,,
XAUUSD,1869.31,1875.17,5.86,Momentum,Follow momentum trend,London Session,,0.01,,,,1867.98,99391,99465,2.9,Neutral,,
XAUUSD,1941.95,1946.35,4.4,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1938.54,88151,88044,1.22,Neutral,,
XAUUSD,1861.85,1867.09,5.24,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1859.87,62717,62246,0.7,Neutral,,
XAUUSD,1909.52,1926.27,16.75,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1906.96,57368,57451,1.45,Bullish,,
XAUUSD,1860.67,1866.85,6.18,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1858.52,62445,61956,1.3,Bearish,,
XAUUSD,1891.48,1911.21,19.73,Momentum,Follow momentum trend,New York Session,,0.01,,,,1889.06,20930,21217,2.02,Bearish,,
XAUUSD,1947.47,1943.33,-4.14,Scalping,Scalp short dips,London Session,,0.01,,,,1943.59,40119,39925,2.83,Neutral,,
XAUUSD,1980.4,1998.99,18.59,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1978.21,4906,4446,3.07,Bullish,,
XAUUSD,1917.91,1931.93,14.02,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1914.64,48079,48167,3.03,Bearish,,
XAUUSD,1970.04,1965.16,-4.88,Momentum,Follow momentum trend,London Session,,0.01,,,,1967.14,54759,54657,1.58,Bearish,,
XAUUSD,1992.93,1988.73,-4.2,Momentum,Follow momentum trend,New York Session,,0.01,,,,1989.28,23547,24021,2.56,Neutral,,
XAUUSD,1888.73,1890.21,1.48,Momentum,Follow momentum trend,New York Session,,0.01,,,,1883.98,96439,96483,1.44,Neutral,,
XAUUSD,1904.19,1903.14,-1.05,Momentum,Follow momentum trend,New York Session,,0.01,,,,1900.26,91036,90811,0.68,Bearish,,
XAUUSD,1925.6,1919.82,-5.78,Reversal,Enter on reversal signals,London Session,,0.01,,,,1923.74,72492,72701,2.6,Bearish,,
XAUUSD,1911.02,1902.67,-8.35,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1909.9,53805,53576,0.53,Bullish,,
XAUUSD,1904.68,1917.57,12.89,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1902.63,87127,87531,1.73,Bearish,,
XAUUSD,1982.85,2000.19,17.34,Scalping,Scalp short dips,London Session,,0.01,,,,1979.47,13935,13810,1.49,Bearish,,
XAUUSD,1974.46,1964.53,-9.93,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1973.25,79260,79310,2.58,Neutral,,
XAUUSD,1870.2,1861.92,-8.28,Scalping,Scalp short dips,New York Session,,0.01,,,,1867.21,13357,12908,2.8,Bearish,,
XAUUSD,1882.47,1900.22,17.75,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1879.08,79627,79553,1.41,Neutral,,
XAUUSD,1920.73,1937.97,17.24,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1918.39,28301,28633,2.93,Bearish,,
XAUUSD,1891.74,1908.87,17.13,Reversal,Enter on reversal signals,London Session,,0.01,,,,1887.66,87832,88138,1.38,Bearish,,
XAUUSD,1961.77,1971.79,10.02,Scalping,Scalp short dips,New York Session,,0.01,,,,1960.34,94460,94184,1.84,Bearish,,
XAUUSD,1956.41,1965.25,8.84,Scalping,Scalp short dips,New York Session,,0.01,,,,1955.11,15731,15457,2.68,Bullish,,
XAUUSD,1963.02,1969.23,6.21,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1959.11,46805,47122,2.58,Neutral,,
XAUUSD,1924.12,1938.57,14.45,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1921.14,98118,98548,3.46,Bullish,,
XAUUSD,1985.99,2000.22,14.23,Scalping,Scalp short dips,London Session,,0.01,,,,1982.24,48857,48452,1.18,Bearish,,
XAUUSD,1938.52,1953.76,15.24,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1935.78,86491,86441,2.49,Bullish,,
XAUUSD,1877.42,1894.82,17.4,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1875.43,59284,59121,2.33,Neutral,,
XAUUSD,1862.2,1859.46,-2.74,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1857.92,38158,38529,3.25,Bearish,,
XAUUSD,1901.15,1898.04,-3.11,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1896.95,29293,28877,0.97,Bullish,,
XAUUSD,1998.94,2002.4,3.46,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1995.16,21119,20830,2.76,Bullish,,
XAUUSD,1926.69,1925.07,-1.62,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1924.6,76418,76670,2.2,Neutral,,
XAUUSD,1911.64,1929.02,17.38,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1908.28,39268,38819,1.32,Bullish,,
XAUUSD,1979.63,1982.04,2.41,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1977.19,51616,51609,1.92,Neutral,,
XAUUSD,1991.93,1984.09,-7.84,Scalping,Scalp short dips,London Session,,0.01,,,,1990.56,49740,49682,1.5,Bearish,,
XAUUSD,1927.37,1925.4,-1.97,Momentum,Follow momentum trend,London Session,,0.01,,,,1922.7,58151,57985,2.24,Bearish,,
XAUUSD,1917,1931.96,14.96,Momentum,Follow momentum trend,New York Session,,0.01,,,,1915.45,86692,86587,3.17,Bullish,,
XAUUSD,1995.98,1994.08,-1.9,Momentum,Follow momentum trend,New York Session,,0.01,,,,1991.18,98093,98123,2.21,Bearish,,
XAUUSD,1884.37,1875.8,-8.57,Scalping,Scalp short dips,London Session,,0.01,,,,1881.59,41351,41012,2.4,Bearish,,
XAUUSD,1872.45,1866.79,-5.66,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1870.71,82924,82996,2.06,Bullish,,
XAUUSD,1908.75,1927.64,18.89,Scalping,Scalp short dips,New York Session,,0.01,,,,1905.58,76688,76993,0.65,Bearish,,
XAUUSD,1912.22,1931.21,18.99,Scalping,Scalp short dips,New York Session,,0.01,,,,1907.73,57779,58039,1.2,Bullish,,
XAUUSD,1922.27,1922.16,-0.11,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1918.34,95649,95303,1.98,Neutral,,
XAUUSD,1896.02,1891,-5.02,Reversal,Enter on reversal signals,London Session,,0.01,,,,1891.79,20847,20496,1.43,Neutral,,
XAUUSD,1873.78,1873.21,-0.57,Scalping,Scalp short dips,New York Session,,0.01,,,,1870.14,11817,11585,1.05,Neutral,,
XAUUSD,1938.38,1938.94,0.56,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1934.61,85542,85403,2.01,Bullish,,
XAUUSD,1974.09,1991.55,17.46,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1969.69,44476,44384,1.47,Bullish,,
XAUUSD,1886.95,1877.4,-9.55,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1884.95,84850,85030,1.27,Bearish,,
XAUUSD,1909.52,1926.49,16.97,Reversal,Enter on reversal signals,London Session,,0.01,,,,1906.56,89416,88973,1.89,Bearish,,
XAUUSD,1927.92,1930.74,2.82,Reversal,Enter on reversal signals,London Session,,0.01,,,,1926.04,7183,6718,0.9,Bearish,,
XAUUSD,1974.44,1968.37,-6.07,Scalping,Scalp short dips,New York Session,,0.01,,,,1969.49,88463,88355,3.28,Bearish,,
XAUUSD,1876.96,1893.27,16.31,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1872.18,45384,45581,3.1,Bearish,,
XAUUSD,1981.39,1979.89,-1.5,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1980.23,51533,51226,2.62,Bullish,,
XAUUSD,1948.75,1958.6,9.85,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1944.93,63033,63175,0.82,Bullish,,
XAUUSD,1949.39,1949.53,0.14,Scalping,Scalp short dips,New York Session,,0.01,,,,1944.69,92712,92472,2.83,Neutral,,
XAUUSD,1914.95,1907.69,-7.26,Scalping,Scalp short dips,New York Session,,0.01,,,,1913.23,2892,3278,2.92,Neutral,,
XAUUSD,1956.55,1950.69,-5.86,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1953.28,48208,48604,2.8,Neutral,,
XAUUSD,1957.84,1971.22,13.38,Scalping,Scalp short dips,New York Session,,0.01,,,,1953.18,69084,68881,0.84,Neutral,,
XAUUSD,1935.36,1939.18,3.82,Momentum,Follow momentum trend,New York Session,,0.01,,,,1934.22,72548,72278,2.43,Bullish,,
XAUUSD,1968.91,1977.58,8.67,Scalping,Scalp short dips,New York Session,,0.01,,,,1965.12,69561,69472,3,Bullish,,
XAUUSD,1955.4,1967.14,11.74,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1953.21,14309,14050,2.23,Bullish,,
XAUUSD,1859.5,1867.25,7.75,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1854.8,30640,30812,2.44,Bearish,,
XAUUSD,1909.54,1928.16,18.62,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1904.66,36513,36839,1.88,Bearish,,
XAUUSD,1961.97,1967.08,5.11,Scalping,Scalp short dips,London Session,,0.01,,,,1957.19,80639,80812,2.09,Neutral,,
XAUUSD,1927.38,1940.22,12.84,Momentum,Follow momentum trend,New York Session,,0.01,,,,1924.48,28597,28921,0.6,Bearish,,
XAUUSD,1853.1,1867.34,14.24,Reversal,Enter on reversal signals,London Session,,0.01,,,,1848.65,21860,21757,2.42,Bullish,,
XAUUSD,1904.15,1898.67,-5.48,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1899.77,95787,95443,0.74,Neutral,,
XAUUSD,1950.96,1957.85,6.89,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1948.68,1877,2115,1.81,Neutral,,
XAUUSD,1982.61,1979.38,-3.23,Reversal,Enter on reversal signals,London Session,,0.01,,,,1978.29,99784,99644,1.38,Bearish,,
XAUUSD,1918.87,1929.92,11.05,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1917.72,68005,68176,2.14,Neutral,,
XAUUSD,1972.54,1985.27,12.73,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1969.15,83018,82789,0.9,Bearish,,
XAUUSD,1957.4,1970.81,13.41,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1955.48,30167,29748,2.57,Bearish,,
XAUUSD,1909.69,1926.07,16.38,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1908.21,2417,2910,2.89,Neutral,,
XAUUSD,1968.86,1986.46,17.6,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1967.55,74049,73705,0.99,Bearish,,
XAUUSD,1989.96,2009.61,19.65,Reversal,Enter on reversal signals,London Session,,0.01,,,,1986.17,83580,84068,0.81,Bearish,,
XAUUSD,1897.16,1901,3.84,Scalping,Scalp short dips,London Session,,0.01,,,,1894.8,74307,74784,0.94,Bearish,,
XAUUSD,1918.26,1910.01,-8.25,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1914.36,15142,15436,3.13,Bearish,,
XAUUSD,1911.55,1906.06,-5.49,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1910.29,75589,75748,2.08,Neutral,,
XAUUSD,1966.08,1968.33,2.25,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1963.82,77123,77201,1.9,Bullish,,
XAUUSD,1939.91,1957.5,17.59,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1936.75,66196,66562,0.82,Bullish,,
XAUUSD,1933.7,1929.52,-4.18,Scalping,Scalp short dips,New York Session,,0.01,,,,1929.54,76845,76634,2.45,Bearish,,
XAUUSD,1853.48,1857.88,4.4,Momentum,Follow momentum trend,New York Session,,0.01,,,,1851.2,84746,84714,3.1,Bearish,,
XAUUSD,1862.26,1869.07,6.81,Scalping,Scalp short dips,New York Session,,0.01,,,,1858.76,61747,61866,2.98,Bearish,,
XAUUSD,1917.21,1927.49,10.28,Momentum,Follow momentum trend,New York Session,,0.01,,,,1912.67,9772,9683,2.38,Bullish,,
XAUUSD,1882.23,1881.04,-1.19,Scalping,Scalp short dips,London Session,,0.01,,,,1878.77,49275,49202,0.73,Bearish,,
XAUUSD,1958.67,1949.35,-9.32,Momentum,Follow momentum trend,London Session,,0.01,,,,1956.74,8687,8517,0.84,Neutral,,
XAUUSD,1928.21,1948.02,19.81,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1927.11,41347,41411,0.65,Neutral,,
XAUUSD,1913.77,1916.95,3.18,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1909.29,41304,41655,1.27,Neutral,,
XAUUSD,1922.3,1942.22,19.92,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1921.21,7535,7237,0.91,Bullish,,
XAUUSD,1905.59,1913.13,7.54,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1901.09,35533,35967,1.28,Bearish,,
XAUUSD,1878.64,1874.2,-4.44,Scalping,Scalp short dips,London Session,,0.01,,,,1875.52,11989,12178,1.66,Bearish,,
XAUUSD,1996.1,2013,16.9,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1991.34,81015,81338,3.33,Bearish,,
XAUUSD,1907.34,1921.47,14.13,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1903.14,94821,94877,2.33,Bullish,,
XAUUSD,1949.15,1960.97,11.82,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1944.16,8159,8439,3,Bullish,,
XAUUSD,1942.56,1948.86,6.3,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1940.16,95556,95072,2.63,Bullish,,
XAUUSD,1922.9,1919.6,-3.3,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1918.83,52735,53053,0.84,Bullish,,
XAUUSD,1909.74,1903.31,-6.43,Scalping,Scalp short dips,London Session,,0.01,,,,1907.13,30657,30197,2.71,Neutral,,
XAUUSD,1905.6,1923.13,17.53,Scalping,Scalp short dips,New York Session,,0.01,,,,1902.68,8609,8999,1.33,Bullish,,
XAUUSD,1984.68,1978.68,-6,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1981.17,50562,51054,2.42,Bullish,,
XAUUSD,1987,1993.28,6.28,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1982.51,79657,79451,1.52,Bullish,,
XAUUSD,1960.91,1965.98,5.07,Momentum,Follow momentum trend,London Session,,0.01,,,,1955.97,71002,70712,3.49,Bearish,,
XAUUSD,1971.17,1962.72,-8.45,Scalping,Scalp short dips,New York Session,,0.01,,,,1967.1,5972,6237,1.29,Bearish,,
XAUUSD,1954.16,1955.62,1.46,Reversal,Enter on reversal signals,London Session,,0.01,,,,1951.49,8217,7970,1.34,Bearish,,
XAUUSD,1918.89,1932.7,13.81,Scalping,Scalp short dips,London Session,,0.01,,,,1916.2,40884,41250,3.29,Neutral,,
XAUUSD,1985.42,1990.81,5.39,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1981.47,30234,29837,0.57,Neutral,,
XAUUSD,1874.18,1864.48,-9.7,Momentum,Follow momentum trend,New York Session,,0.01,,,,1872.22,24006,23632,2.59,Bullish,,
XAUUSD,1947.8,1943.71,-4.09,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1946.36,28819,29298,2.68,Bearish,,
XAUUSD,1967.47,1976.95,9.48,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1965.05,80545,80719,3.01,Neutral,,
XAUUSD,1973.83,1989.69,15.86,Scalping,Scalp short dips,London Session,,0.01,,,,1971.68,92994,93341,3.42,Bearish,,
XAUUSD,1982.74,1987.63,4.89,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1980.55,41105,40929,3.43,Neutral,,
XAUUSD,1904.08,1917.36,13.28,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1902.15,90705,90881,0.7,Neutral,,
XAUUSD,1903.24,1919.13,15.89,Momentum,Follow momentum trend,London Session,,0.01,,,,1902.07,32828,32922,2.97,Bullish,,
XAUUSD,1980.6,1986.1,5.5,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1979.53,48167,48270,2.44,Bullish,,
XAUUSD,1886.15,1902.53,16.38,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1881.2,23377,23560,2.44,Neutral,,
XAUUSD,1949.99,1966.47,16.48,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1947.28,64407,64482,0.89,Bullish,,
XAUUSD,1933.62,1934.63,1.01,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1931.08,97919,97848,2.45,Neutral,,
XAUUSD,1921.91,1925.96,4.05,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1918.19,60746,60522,3.45,Neutral,,
XAUUSD,1998.63,2004.9,6.27,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1996.76,36424,36693,3.24,Bearish,,
XAUUSD,1978.49,1978.63,0.14,Scalping,Scalp short dips,New York Session,,0.01,,,,1973.69,65134,64860,1.82,Bullish,,
XAUUSD,1966.66,1973.38,6.72,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1962.51,13169,13361,0.62,Bullish,,
XAUUSD,1988.12,2001.9,13.78,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1986.76,88977,88710,1.59,Bullish,,
XAUUSD,1886.07,1887.54,1.47,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1883.4,50805,50930,2.98,Bearish,,
XAUUSD,1884.75,1883.47,-1.28,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1880.23,45486,45733,2.6,Bearish,,
XAUUSD,1956.1,1959.88,3.78,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1951.32,59001,58720,1.88,Bearish,,
XAUUSD,1954.04,1955.9,1.86,Momentum,Follow momentum trend,London Session,,0.01,,,,1951.17,62854,62414,0.67,Bullish,,
XAUUSD,1928.49,1940.75,12.26,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1925.04,8106,7737,1.78,Bullish,,
XAUUSD,1999.56,2000.79,1.23,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1997.89,68579,68685,1.91,Bullish,,
XAUUSD,1866.12,1880.72,14.6,Reversal,Enter on reversal signals,London Session,,0.01,,,,1861.16,24951,25300,3.29,Bearish,,
XAUUSD,1865.53,1874.76,9.23,Momentum,Follow momentum trend,London Session,,0.01,,,,1863.6,71681,71226,2.42,Bearish,,
XAUUSD,1907.32,1917.34,10.02,Scalping,Scalp short dips,London Session,,0.01,,,,1902.55,82431,82665,1.43,Neutral,,
XAUUSD,1940.59,1943.4,2.81,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1936.99,80592,80433,2.08,Bearish,,
XAUUSD,1955.27,1961.58,6.31,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1951.84,55698,55677,0.7,Neutral,,
XAUUSD,1989.35,1991.88,2.53,Momentum,Follow momentum trend,New York Session,,0.01,,,,1986.3,52497,52926,3.42,Bullish,,
XAUUSD,1887.05,1903.36,16.31,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1885.13,15145,14977,1.58,Bearish,,
XAUUSD,1909.29,1903.14,-6.15,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1907.58,77759,77724,1.93,Bullish,,
XAUUSD,1850.95,1868.08,17.13,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1849.07,27870,27384,1.57,Bullish,,
XAUUSD,1931.84,1926.62,-5.22,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1930.09,50173,49755,2.55,Bullish,,
XAUUSD,1901.33,1903.98,2.65,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1897.21,29143,28902,2.49,Bullish,,
XAUUSD,1952.13,1957.95,5.82,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1949.73,14249,13777,2.65,Bearish,,
XAUUSD,1851.48,1850.92,-0.56,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1850.25,63326,63457,1.3,Bullish,,
XAUUSD,1977.22,1989.83,12.61,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1972.34,6379,6305,1.45,Neutral,,
XAUUSD,1881.26,1887.88,6.62,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1876.72,75116,75164,0.88,Bearish,,
XAUUSD,1959.9,1977.79,17.89,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1955.19,32441,32116,2.47,Bullish,,
XAUUSD,1953.14,1957.29,4.15,Scalping,Scalp short dips,New York Session,,0.01,,,,1948.16,1013,809,0.62,Bearish,,
XAUUSD,1964.12,1963.71,-0.41,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1962.42,51602,51766,2.29,Neutral,,
XAUUSD,1897.55,1897.38,-0.17,Reversal,Enter on reversal signals,London Session,,0.01,,,,1894.97,5638,6103,3.11,Bullish,,
XAUUSD,1942.18,1959.28,17.1,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1938.15,28341,27891,3.17,Neutral,,
XAUUSD,1976.39,1970.11,-6.28,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1972.61,70991,71381,1.85,Bullish,,
XAUUSD,1976.05,1986.74,10.69,Reversal,Enter on reversal signals,London Session,,0.01,,,,1974.43,7206,7283,1.88,Neutral,,
XAUUSD,1994.28,1996.1,1.82,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1990.02,84095,84159,0.73,Bullish,,
XAUUSD,1861.65,1877.8,16.15,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1859.75,1378,1378,2.51,Bearish,,
XAUUSD,1897.51,1903.47,5.96,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1895.61,25436,25005,2.96,Bullish,,
XAUUSD,1976.56,1974.09,-2.47,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1973.41,74350,73940,1.23,Bearish,,
XAUUSD,1976,1976.04,0.04,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1972.63,32311,32412,1.76,Bullish,,
XAUUSD,1937.54,1945.03,7.49,Momentum,Follow momentum trend,New York Session,,0.01,,,,1934.22,11087,10928,3.02,Bullish,,
XAUUSD,1923.8,1913.9,-9.9,Reversal,Enter on reversal signals,London Session,,0.01,,,,1922.43,36663,37080,3.13,Neutral,,
